"","Div","Date","HomeAway","Equipo","FTR","FTHG","FTAG","PSCH","PSCD","PSCA","Ret","Fee","PSCH_adj","PSCD_adj","PSCA_adj","PH","PD","PA"
"396","SP2",2023-10-09,"AwayTeam","Andorra","H",2,1,1.86,3.52,4.78,0.96999764440422,0.0300023555957798,1.91753042982123,3.62887479191974,4.92784701857283,0.521504109894742,0.275567512614835,0.202928377490423
"397","SP2",2023-10-09,"HomeTeam","Villarreal B","H",3,1,4.5,3.8,1.83,0.969153581715135,0.0308464182848648,4.64322691975841,3.92094717668488,1.88824561403509,0.215367462603363,0.255040416240825,0.529592121155812
"398","SP2",2023-10-09,"AwayTeam","Espanol","H",3,1,4.5,3.8,1.83,0.969153581715135,0.0308464182848648,4.64322691975841,3.92094717668488,1.88824561403509,0.215367462603363,0.255040416240825,0.529592121155812
"399","SP2",2023-10-13,"HomeTeam","Oviedo","H",3,0,2.56,2.91,3.4,0.972398224788464,0.0276017752115357,2.63266626238124,2.99260110294118,3.49650987972509,0.379843056557994,0.334157465563046,0.28599947787896
"400","SP2",2023-10-13,"AwayTeam","Albacete","H",3,0,2.56,2.91,3.4,0.972398224788464,0.0276017752115357,2.63266626238124,2.99260110294118,3.49650987972509,0.379843056557994,0.334157465563046,0.28599947787896
"401","SP2",2023-10-14,"HomeTeam","Cartagena","A",2,3,2.39,3.1,3.48,0.972434393645669,0.0275656063543308,2.45774935113089,3.18787572740826,3.57864759076798,0.406876315332916,0.313688514079248,0.279435170587836
"402","SP2",2023-10-14,"AwayTeam","Santander","A",2,3,2.39,3.1,3.48,0.972434393645669,0.0275656063543308,2.45774935113089,3.18787572740826,3.57864759076798,0.406876315332916,0.313688514079248,0.279435170587836
"403","SP2",2023-10-14,"HomeTeam","Espanol","H",2,0,1.86,3.61,4.65,0.971159965287822,0.0288400347121782,1.91523545706371,3.71720430107527,4.78808864265928,0.522129013595603,0.269019380966156,0.208851605438241
"404","SP2",2023-10-14,"AwayTeam","Valladolid","H",2,0,1.86,3.61,4.65,0.971159965287822,0.0288400347121782,1.91523545706371,3.71720430107527,4.78808864265928,0.522129013595603,0.269019380966156,0.208851605438241
"405","SP2",2023-10-14,"HomeTeam","Mirandes","D",1,1,3.33,3.04,2.51,0.973090123660094,0.0269098763399064,3.42208796393374,3.12406829139897,2.5794116484906,0.292219256354382,0.320095435414504,0.387685308231113
"406","SP2",2023-10-14,"AwayTeam","Tenerife","D",1,1,3.33,3.04,2.51,0.973090123660094,0.0269098763399064,3.42208796393374,3.12406829139897,2.5794116484906,0.292219256354382,0.320095435414504,0.387685308231113
"407","SP2",2023-10-14,"HomeTeam","Sp Gijon","D",2,2,1.99,3.31,4.49,0.973383304974016,0.0266166950259841,2.04441558616328,3.40051034683439,4.61277687531312,0.489137339182923,0.294073506034446,0.216789154782632
"408","SP2",2023-10-14,"AwayTeam","Zaragoza","D",2,2,1.99,3.31,4.49,0.973383304974016,0.0266166950259841,2.04441558616328,3.40051034683439,4.61277687531312,0.489137339182923,0.294073506034446,0.216789154782632
"409","SP2",2023-10-15,"HomeTeam","Andorra","H",2,0,2.25,3.03,3.95,0.973101523117784,0.0268984768822158,2.3121945105903,3.1137552742616,4.05918591859186,0.432489565830126,0.321155618190688,0.246354815979186
"410","SP2",2023-10-15,"AwayTeam","Alcorcon","H",2,0,2.25,3.03,3.95,0.973101523117784,0.0268984768822158,2.3121945105903,3.1137552742616,4.05918591859186,0.432489565830126,0.321155618190688,0.246354815979186
"411","SP2",2023-10-15,"HomeTeam","Burgos","H",3,2,1.88,3.41,4.82,0.968392721711388,0.0316072782886118,1.94136114186977,3.52129866690209,4.97731952330442,0.515102511548611,0.283986135399234,0.200911353052155
"412","SP2",2023-10-15,"AwayTeam","Villarreal B","H",3,2,1.88,3.41,4.82,0.968392721711388,0.0316072782886118,1.94136114186977,3.52129866690209,4.97731952330442,0.515102511548611,0.283986135399234,0.200911353052155
"413","SP2",2023-10-15,"HomeTeam","Eibar","D",1,1,1.59,3.7,7.53,0.968989231506211,0.031010768493789,1.64088510821579,3.81841188704302,7.77098419173891,0.609427189626548,0.261888981488165,0.128683828885287
"414","SP2",2023-10-15,"AwayTeam","Huesca","D",1,1,1.59,3.7,7.53,0.968989231506211,0.031010768493789,1.64088510821579,3.81841188704302,7.77098419173891,0.609427189626548,0.261888981488165,0.128683828885287
"415","SP2",2023-10-15,"HomeTeam","Eldense","D",1,1,3.5,3.18,2.34,0.973207479485225,0.0267925205147752,3.59635542654411,3.26754578754579,2.4044204851752,0.278059279852921,0.306040087888435,0.415900632258643
"416","SP2",2023-10-15,"AwayTeam","Elche","D",1,1,3.5,3.18,2.34,0.973207479485225,0.0267925205147752,3.59635542654411,3.26754578754579,2.4044204851752,0.278059279852921,0.306040087888435,0.415900632258643
"417","SP2",2023-10-15,"HomeTeam","Leganes","H",6,0,1.74,3.63,5.58,0.97143381623338,0.0285661837666203,1.79116679996445,3.73674453096033,5.74408663436877,0.55829529668585,0.267612621551895,0.174092081762254
"418","SP2",2023-10-15,"AwayTeam","Amorebieta","H",6,0,1.74,3.63,5.58,0.97143381623338,0.0285661837666203,1.79116679996445,3.73674453096033,5.74408663436877,0.55829529668585,0.267612621551895,0.174092081762254
"419","SP2",2023-10-16,"HomeTeam","Levante","H",1,0,2.05,3.31,4.2,0.972748528031402,0.027251471968598,2.10743058552726,3.4027293844367,4.31766266303146,0.474511477088489,0.293881730523082,0.231606792388429
"420","SP2",2023-10-16,"AwayTeam","Ferrol","H",1,0,2.05,3.31,4.2,0.972748528031402,0.027251471968598,2.10743058552726,3.4027293844367,4.31766266303146,0.474511477088489,0.293881730523082,0.231606792388429
"421","SP1",2023-10-20,"HomeTeam","Osasuna","H",2,0,1.69,3.89,5.67,0.975464884711104,0.0245351152888961,1.73250726549784,3.98784216732935,5.81261313335666,0.577198156633789,0.250762181159667,0.172039662206544
"422","SP1",2023-10-20,"AwayTeam","Granada","H",2,0,1.69,3.89,5.67,0.975464884711104,0.0245351152888961,1.73250726549784,3.98784216732935,5.81261313335666,0.577198156633789,0.250762181159667,0.172039662206544
"423","SP2",2023-10-20,"HomeTeam","Espanol","A",0,1,1.76,3.67,5.3,0.971495706364116,0.0285042936358839,1.81163950439566,3.77768010291595,5.45550532573693,0.551986196797793,0.264712726529732,0.183301076672475
"424","SP2",2023-10-20,"AwayTeam","Leganes","A",0,1,1.76,3.67,5.3,0.971495706364116,0.0285042936358839,1.81163950439566,3.77768010291595,5.45550532573693,0.551986196797793,0.264712726529732,0.183301076672475
"425","SP1",2023-10-21,"HomeTeam","Celta","A",0,3,3.43,3.55,2.23,0.978793629852317,0.0212063701476827,3.50431377502684,3.6269136738616,2.27831478667926,0.285362574300967,0.275716515451357,0.438920910247676
"426","SP1",2023-10-21,"AwayTeam","Ath Madrid","A",0,3,3.43,3.55,2.23,0.978793629852317,0.0212063701476827,3.50431377502684,3.6269136738616,2.27831478667926,0.285362574300967,0.275716515451357,0.438920910247676
"427","SP1",2023-10-21,"HomeTeam","Getafe","D",1,1,2.49,3.15,3.29,0.977499801129584,0.0225001988704159,2.54731509625127,3.22250704947449,3.36572958500669,0.392570201256861,0.310317397183995,0.297112401559144
"428","SP1",2023-10-21,"AwayTeam","Betis","D",1,1,2.49,3.15,3.29,0.977499801129584,0.0225001988704159,2.54731509625127,3.22250704947449,3.36572958500669,0.392570201256861,0.310317397183995,0.297112401559144
"429","SP1",2023-10-21,"HomeTeam","Sevilla","D",1,1,4.8,4.13,1.74,0.975441573205287,0.024558426794713,4.92084829256074,4.23397988505747,1.78380750605327,0.203216994417768,0.236184400291837,0.560598605290395
"430","SP1",2023-10-21,"AwayTeam","Real Madrid","D",1,1,4.8,4.13,1.74,0.975441573205287,0.024558426794713,4.92084829256074,4.23397988505747,1.78380750605327,0.203216994417768,0.236184400291837,0.560598605290395
"431","SP1",2023-10-21,"HomeTeam","Sociedad","H",1,0,1.69,3.59,6.36,0.973235808201695,0.0267641917983047,1.73647535957674,3.68872576383462,6.53490135320005,0.575879176450707,0.271096325404372,0.153024498144921
"432","SP1",2023-10-21,"AwayTeam","Mallorca","H",1,0,1.69,3.59,6.36,0.973235808201695,0.0267641917983047,1.73647535957674,3.68872576383462,6.53490135320005,0.575879176450707,0.271096325404372,0.153024498144921
"433","SP2",2023-10-21,"HomeTeam","Amorebieta","D",0,0,3.78,2.93,2.37,0.972963181247011,0.0270368187529886,3.88503909793926,3.0114191949635,2.43585784712065,0.257397666996564,0.332069345135499,0.410532987867937
"434","SP2",2023-10-21,"AwayTeam","Oviedo","D",0,0,3.78,2.93,2.37,0.972963181247011,0.0270368187529886,3.88503909793926,3.0114191949635,2.43585784712065,0.257397666996564,0.332069345135499,0.410532987867937
"435","SP2",2023-10-21,"HomeTeam","Tenerife","D",0,0,2.25,3.16,3.75,0.973172734738571,0.0268272652614288,2.3120253164557,3.24711111111111,3.85337552742616,0.432521215439365,0.307966055297016,0.259512729263619
"436","SP2",2023-10-21,"AwayTeam","Levante","D",0,0,2.25,3.16,3.75,0.973172734738571,0.0268272652614288,2.3120253164557,3.24711111111111,3.85337552742616,0.432521215439365,0.307966055297016,0.259512729263619
"437","SP2",2023-10-21,"HomeTeam","Villarreal B","A",0,3,2.02,3.51,4.02,0.972095031513465,0.0279049684865351,2.07798613768763,3.61075809073445,4.13539815520013,0.481235164115577,0.276950151428338,0.241814684456086
"438","SP2",2023-10-21,"AwayTeam","Mirandes","A",0,3,2.02,3.51,4.02,0.972095031513465,0.0279049684865351,2.07798613768763,3.61075809073445,4.13539815520013,0.481235164115577,0.276950151428338,0.241814684456086
"439","SP2",2023-10-21,"HomeTeam","Zaragoza","A",2,3,3.07,2.8,2.91,0.974166689384174,0.0258333106158261,3.15141138929799,2.87425142997862,2.98716845044207,0.317318139864552,0.347916674780062,0.334765185355386
"440","SP2",2023-10-21,"AwayTeam","Eibar","A",2,3,3.07,2.8,2.91,0.974166689384174,0.0258333106158261,3.15141138929799,2.87425142997862,2.98716845044207,0.317318139864552,0.347916674780062,0.334765185355386
"441","SP1",2023-10-22,"HomeTeam","Barcelona","H",1,0,1.86,3.79,4.49,0.976368179308345,0.0236318206916549,1.90501906905407,3.88173240414781,4.5986750645445,0.524929128660401,0.257616933854445,0.217453937485155
"442","SP1",2023-10-22,"AwayTeam","Ath Bilbao","H",1,0,1.86,3.79,4.49,0.976368179308345,0.0236318206916549,1.90501906905407,3.88173240414781,4.5986750645445,0.524929128660401,0.257616933854445,0.217453937485155
"443","SP1",2023-10-22,"HomeTeam","Girona","H",5,2,1.39,5.33,8.24,0.97238339319704,0.0276166068029595,1.42947731288366,5.4813770342949,8.47402378284989,0.699556397983482,0.182435908667362,0.118007693349155
"444","SP1",2023-10-22,"AwayTeam","Almeria","H",5,2,1.39,5.33,8.24,0.97238339319704,0.0276166068029595,1.42947731288366,5.4813770342949,8.47402378284989,0.699556397983482,0.182435908667362,0.118007693349155
"445","SP1",2023-10-22,"HomeTeam","Las Palmas","A",0,1,2.66,3.04,3.15,0.978140960163432,0.0218590398365678,2.71944444444444,3.10793650793651,3.2203947368421,0.367722165474974,0.321756894790603,0.310520939734423
"446","SP1",2023-10-22,"AwayTeam","Vallecano","A",0,1,2.66,3.04,3.15,0.978140960163432,0.0218590398365678,2.71944444444444,3.10793650793651,3.2203947368421,0.367722165474974,0.321756894790603,0.310520939734423
"447","SP1",2023-10-22,"HomeTeam","Villarreal","D",1,1,2.09,3.36,4.05,0.977515647072167,0.0224843529278328,2.13807319223986,3.43728513202197,4.14315618591934,0.467710835919697,0.290927275914335,0.241361888165967
"448","SP1",2023-10-22,"AwayTeam","Alaves","D",1,1,2.09,3.36,4.05,0.977515647072167,0.0224843529278328,2.13807319223986,3.43728513202197,4.14315618591934,0.467710835919697,0.290927275914335,0.241361888165967
"449","SP2",2023-10-22,"HomeTeam","Albacete","A",1,3,2.19,3.1,4.02,0.972802515077634,0.0271974849223663,2.25122773230621,3.18666939276222,4.13239063190455,0.444202061679285,0.313807262928269,0.241990675392446
"450","SP2",2023-10-22,"AwayTeam","Sp Gijon","A",1,3,2.19,3.1,4.02,0.972802515077634,0.0271974849223663,2.25122773230621,3.18666939276222,4.13239063190455,0.444202061679285,0.313807262928269,0.241990675392446
"451","SP2",2023-10-22,"HomeTeam","Ferrol","D",1,1,1.97,3.29,4.58,0.97096221718495,0.0290377828150503,2.02891519889569,3.38839137277503,4.71697036088439,0.492874221921294,0.295125293977188,0.212000484101517
"452","SP2",2023-10-22,"AwayTeam","Eldense","D",1,1,1.97,3.29,4.58,0.97096221718495,0.0290377828150503,2.02891519889569,3.38839137277503,4.71697036088439,0.492874221921294,0.295125293977188,0.212000484101517
"453","SP2",2023-10-22,"HomeTeam","Huesca","A",0,1,3.14,3.01,2.65,0.972709902170578,0.0272900978294218,3.22809502914812,3.09444778271842,2.72434771568233,0.309780223621203,0.323159435937069,0.367060340441728
"454","SP2",2023-10-22,"AwayTeam","Elche","A",0,1,3.14,3.01,2.65,0.972709902170578,0.0272900978294218,3.22809502914812,3.09444778271842,2.72434771568233,0.309780223621203,0.323159435937069,0.367060340441728
"455","SP2",2023-10-22,"HomeTeam","Santander","H",3,0,2.1,3.31,3.99,0.971881668996983,0.0281183310030172,2.16075687708698,3.40576441102757,4.10543806646526,0.462800794760468,0.293619839576128,0.243579365663404
"456","SP2",2023-10-22,"AwayTeam","Burgos","H",3,0,2.1,3.31,3.99,0.971881668996983,0.0281183310030172,2.16075687708698,3.40576441102757,4.10543806646526,0.462800794760468,0.293619839576128,0.243579365663404
"457","SP2",2023-10-22,"HomeTeam","Valladolid","H",2,0,1.7,3.73,5.68,0.968627936122033,0.0313720638779671,1.75505984971491,3.85080778790389,5.86396467434159,0.569781138895313,0.259685773759258,0.170533087345428
"458","SP2",2023-10-22,"AwayTeam","Andorra","H",2,0,1.7,3.73,5.68,0.968627936122033,0.0313720638779671,1.75505984971491,3.85080778790389,5.86396467434159,0.569781138895313,0.259685773759258,0.170533087345428
"459","SP1",2023-10-23,"HomeTeam","Valencia","H",2,0,1.68,3.67,6.07,0.968558362944195,0.0314416370558047,1.73453667251727,3.78913665960618,6.26704619177371,0.576522835085831,0.263912360475258,0.159564804438912
"460","SP1",2023-10-23,"AwayTeam","Cadiz","H",2,0,1.68,3.67,6.07,0.968558362944195,0.0314416370558047,1.73453667251727,3.78913665960618,6.26704619177371,0.576522835085831,0.263912360475258,0.159564804438912
"461","SP2",2023-10-23,"HomeTeam","Alcorcon","D",1,1,2.15,3.21,3.97,0.972259560621276,0.0277404393787236,2.21134364431052,3.30158748755199,4.08327175251757,0.452213749126175,0.302884598324385,0.24490165254944
"462","SP2",2023-10-23,"AwayTeam","Cartagena","D",1,1,2.15,3.21,3.97,0.972259560621276,0.0277404393787236,2.21134364431052,3.30158748755199,4.08327175251757,0.452213749126175,0.302884598324385,0.24490165254944
"463","SP1",2023-10-27,"HomeTeam","Girona","H",1,0,1.75,4.12,4.63,0.970751509970019,0.0292484900299813,1.8027270439724,4.24413452638075,4.76950069348128,0.554715148554296,0.235619298536412,0.209665552909291
"464","SP1",2023-10-27,"AwayTeam","Celta","H",1,0,1.75,4.12,4.63,0.970751509970019,0.0292484900299813,1.8027270439724,4.24413452638075,4.76950069348128,0.554715148554296,0.235619298536412,0.209665552909291
"465","SP2",2023-10-27,"HomeTeam","Eibar","H",5,1,2.06,3.1,4.53,0.972036369990054,0.027963630009946,2.1192622658976,3.18918107974882,4.66031944879424,0.471862315529152,0.31356011935163,0.214577565119217
"466","SP2",2023-10-27,"AwayTeam","Valladolid","H",5,1,2.06,3.1,4.53,0.972036369990054,0.027963630009946,2.1192622658976,3.18918107974882,4.66031944879424,0.471862315529152,0.31356011935163,0.214577565119217
"467","SP1",2023-10-28,"HomeTeam","Almeria","A",1,2,2.31,3.3,3.42,0.97245199409158,0.0275480059084195,2.37543859649123,3.39348370927318,3.51688311688312,0.420974889217134,0.294682422451994,0.284342688330872
"468","SP1",2023-10-28,"AwayTeam","Las Palmas","A",1,2,2.31,3.3,3.42,0.97245199409158,0.0275480059084195,2.37543859649123,3.39348370927318,3.51688311688312,0.420974889217134,0.294682422451994,0.284342688330872
